INFO 2022-11-11 14:05:59,326 autoreload 51997 140263233537856 Watching for file changes with StatReloader
DEBUG 2022-11-11 14:05:59,429 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/forms/__init__.py first seen with mtime 1668153248.026836
DEBUG 2022-11-11 14:05:59,429 autoreload 51997 140263233537856 File /usr/lib/python3.8/email/errors.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,430 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/sqlparse/utils.py first seen with mtime 1668153247.418828
DEBUG 2022-11-11 14:05:59,430 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/dates.py first seen with mtime 1668153248.0468364
DEBUG 2022-11-11 14:05:59,430 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/checks/files.py first seen with mtime 1668153247.9948356
DEBUG 2022-11-11 14:05:59,430 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/handlers/wsgi.py first seen with mtime 1668153247.9988356
DEBUG 2022-11-11 14:05:59,430 autoreload 51997 140263233537856 File /usr/lib/python3.8/concurrent/futures/_base.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,430 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/admin/decorators.py first seen with mtime 1668153247.5908303
DEBUG 2022-11-11 14:05:59,430 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/template/engine.py first seen with mtime 1668153248.0388362
DEBUG 2022-11-11 14:05:59,430 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/views/generic/base.py first seen with mtime 1668153248.0548365
DEBUG 2022-11-11 14:05:59,430 autoreload 51997 140263233537856 File /usr/lib/python3.8/pprint.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,430 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/cache/backends/base.py first seen with mtime 1668153247.9908357
DEBUG 2022-11-11 14:05:59,430 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/asgiref/local.py first seen with mtime 1668153247.4548285
DEBUG 2022-11-11 14:05:59,430 autoreload 51997 140263233537856 File /usr/lib/python3.8/email/generator.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,430 autoreload 51997 140263233537856 File /usr/lib/python3.8/re.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,430 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/template/base.py first seen with mtime 1668153248.0388362
DEBUG 2022-11-11 14:05:59,430 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/__init__.py first seen with mtime 1668153247.5908303
DEBUG 2022-11-11 14:05:59,430 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/staticfiles/utils.py first seen with mtime 1668153247.9908357
DEBUG 2022-11-11 14:05:59,430 autoreload 51997 140263233537856 File /usr/lib/python3.8/tempfile.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,430 autoreload 51997 140263233537856 File /usr/lib/python3.8/asyncio/runners.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,430 autoreload 51997 140263233537856 File /usr/lib/python3.8/asyncio/streams.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,430 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/contenttypes/__init__.py first seen with mtime 1668153247.7588325
DEBUG 2022-11-11 14:05:59,430 autoreload 51997 140263233537856 File /usr/lib/python3.8/lib-dynload/_hashlib.cpython-38-x86_64-linux-gnu.so first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,430 autoreload 51997 140263233537856 File /usr/lib/python3.8/email/contentmanager.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,430 autoreload 51997 140263233537856 File /usr/lib/python3.8/http/server.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,430 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/management/commands/runserver.py first seen with mtime 1668153248.0028358
DEBUG 2022-11-11 14:05:59,431 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/checks/urls.py first seen with mtime 1668153247.9948356
DEBUG 2022-11-11 14:05:59,431 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/admin/widgets.py first seen with mtime 1668153247.5908303
DEBUG 2022-11-11 14:05:59,431 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/http/cookie.py first seen with mtime 1668153248.034836
DEBUG 2022-11-11 14:05:59,431 autoreload 51997 140263233537856 File /usr/lib/python3.8/multiprocessing/context.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,431 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/auth/forms.py first seen with mtime 1668153247.718832
DEBUG 2022-11-11 14:05:59,431 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/auth/middleware.py first seen with mtime 1668153247.718832
DEBUG 2022-11-11 14:05:59,431 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/messages/apps.py first seen with mtime 1668153247.8828342
DEBUG 2022-11-11 14:05:59,431 autoreload 51997 140263233537856 File /usr/lib/python3.8/random.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,431 autoreload 51997 140263233537856 File /usr/lib/python3.8/email/message.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,431 autoreload 51997 140263233537856 File /usr/lib/python3.8/_compat_pickle.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,431 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/middleware/csrf.py first seen with mtime 1668153248.0388362
DEBUG 2022-11-11 14:05:59,431 autoreload 51997 140263233537856 File /usr/lib/python3.8/uu.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,431 autoreload 51997 140263233537856 File /usr/lib/python3.8/ipaddress.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,431 autoreload 51997 140263233537856 File /usr/lib/python3.8/ntpath.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,431 autoreload 51997 140263233537856 File /usr/lib/python3.8/hashlib.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,431 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/bloggerpro/bloggerpro/__init__.py first seen with mtime 1668153305.3275795
DEBUG 2022-11-11 14:05:59,431 autoreload 51997 140263233537856 File /usr/lib/python3.8/asyncio/base_futures.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,431 autoreload 51997 140263233537856 File /usr/lib/python3.8/asyncio/queues.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,431 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/views/generic/__init__.py first seen with mtime 1668153248.0548365
DEBUG 2022-11-11 14:05:59,431 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/deconstruct.py first seen with mtime 1668153248.0468364
DEBUG 2022-11-11 14:05:59,431 autoreload 51997 140263233537856 File /usr/lib/python3.8/lib-dynload/_sqlite3.cpython-38-x86_64-linux-gnu.so first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,431 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/forms/formsets.py first seen with mtime 1668153248.026836
DEBUG 2022-11-11 14:05:59,431 autoreload 51997 140263233537856 File /usr/lib/python3.8/wsgiref/headers.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,431 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/signals.py first seen with mtime 1668153247.9908357
DEBUG 2022-11-11 14:05:59,431 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/serializers/__init__.py first seen with mtime 1668153248.0028358
DEBUG 2022-11-11 14:05:59,432 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/checks/compatibility/__init__.py first seen with mtime 1668153247.9948356
DEBUG 2022-11-11 14:05:59,432 autoreload 51997 140263233537856 File /usr/lib/python3.8/email/_header_value_parser.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,432 autoreload 51997 140263233537856 File /usr/lib/python3.8/shutil.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,432 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/contenttypes/management/__init__.py first seen with mtime 1668153247.7828329
DEBUG 2022-11-11 14:05:59,432 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/template/__init__.py first seen with mtime 1668153248.0388362
DEBUG 2022-11-11 14:05:59,432 autoreload 51997 140263233537856 File /usr/lib/python3.8/subprocess.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,432 autoreload 51997 140263233537856 File /usr/lib/python3.8/concurrent/__init__.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,432 autoreload 51997 140263233537856 File /usr/lib/python3.8/asyncio/coroutines.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,432 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/admin/templatetags/admin_urls.py first seen with mtime 1668153247.6868315
DEBUG 2022-11-11 14:05:59,432 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/backports/__init__.py first seen with mtime 1668153247.4708288
DEBUG 2022-11-11 14:05:59,432 autoreload 51997 140263233537856 File /usr/lib/python3.8/string.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,432 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/template/autoreload.py first seen with mtime 1668153248.0388362
DEBUG 2022-11-11 14:05:59,432 autoreload 51997 140263233537856 File /usr/lib/python3.8/selectors.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,432 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/backends/utils.py first seen with mtime 1668153248.0068357
DEBUG 2022-11-11 14:05:59,432 autoreload 51997 140263233537856 File /usr/lib/python3.8/stat.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,432 autoreload 51997 140263233537856 File /usr/lib/python3.8/email/_parseaddr.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,432 autoreload 51997 140263233537856 File /usr/lib/python3.8/_weakrefset.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,432 autoreload 51997 140263233537856 File /usr/lib/python3.8/wsgiref/simple_server.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,432 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/checks/caches.py first seen with mtime 1668153247.9948356
DEBUG 2022-11-11 14:05:59,432 autoreload 51997 140263233537856 File /usr/lib/python3.8/bz2.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,432 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/admin/templatetags/__init__.py first seen with mtime 1668153247.6868315
DEBUG 2022-11-11 14:05:59,432 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/http/multipartparser.py first seen with mtime 1668153248.034836
DEBUG 2022-11-11 14:05:59,432 autoreload 51997 140263233537856 File /usr/lib/python3.8/concurrent/futures/thread.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,432 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/template/loader.py first seen with mtime 1668153248.0388362
DEBUG 2022-11-11 14:05:59,433 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/admin/templatetags/admin_modify.py first seen with mtime 1668153247.6868315
DEBUG 2022-11-11 14:05:59,433 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/utils.py first seen with mtime 1668153248.018836
DEBUG 2022-11-11 14:05:59,433 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/sql/query.py first seen with mtime 1668153248.022836
DEBUG 2022-11-11 14:05:59,433 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/forms/renderers.py first seen with mtime 1668153248.026836
DEBUG 2022-11-11 14:05:59,433 autoreload 51997 140263233537856 File /usr/lib/python3.8/heapq.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,433 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/template/loaders/app_directories.py first seen with mtime 1668153248.0428362
DEBUG 2022-11-11 14:05:59,433 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/__init__.py first seen with mtime 1668153248.0468364
DEBUG 2022-11-11 14:05:59,433 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/urls/utils.py first seen with mtime 1668153248.0468364
DEBUG 2022-11-11 14:05:59,433 autoreload 51997 140263233537856 File /usr/lib/python3.8/http/cookies.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,433 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/forms/models.py first seen with mtime 1668153248.026836
DEBUG 2022-11-11 14:05:59,433 autoreload 51997 140263233537856 File /usr/lib/python3.8/importlib/__init__.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,433 autoreload 51997 140263233537856 File /usr/lib/python3.8/_markupbase.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,433 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/base.py first seen with mtime 1668153248.0148358
DEBUG 2022-11-11 14:05:59,433 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/messages/storage/base.py first seen with mtime 1668153247.8828342
DEBUG 2022-11-11 14:05:59,433 autoreload 51997 140263233537856 File /usr/lib/python3.8/asyncio/protocols.py first seen with mtime 1655929098.0
